ID	Label	Text
1711	Definitive	"We use a single foraminifera enabled, holistic hydroclimate-to-sediment transient modelling approach to fundamentally evaluate the efficacy of discrete-depth individual foraminifera analysis (IFA) for reconstructing past sea surface temperature (SST) variability from deep-sea sediment archives, a method that has been used for, amongst other applications, reconstructing El Ni√±o Southern Oscillation (ENSO). The computer model environment allows us to strictly control for variables such as sea surface temperature (SST), foraminifera species abundance response to SST, as well as depositional processes such as sediment accumulation rate (SAR) and bioturbation depth (BD), and subsequent laboratory processes such as sample size and machine error. Examining a number of best-case scenarios, we find that IFA-derived reconstructions of past SST variability are sensitive to all of the aforementioned variables. Running 100 ensembles for each scenario, we find that the influence of bioturbation upon IFA-derived SST reconstructions, combined with typical samples sizes employed in the field, produces noisy SST reconstructions with poor correlation to the original SST distribution in the water. This noise is especially apparent for values near the edge of the SST distribution, which is the distribution region of particular interest for, e.g., ENSO. The noise is further increased in the case of increasing machine error, decreasing SAR and decreasing sample size. We also find poor agreement between ensembles, underscoring the need for replication studies in the field to confirm findings at particular sites and time periods. Furthermore, we show that a species‚Äô abundance response to SST could in theory bias IFA-derived SST reconstructions, which can have consequences when comparing IFA-derived SST from markedly different mean climate states. We provide a number of idealised simulations spanning a number of SAR, sample size, machine error and species abundance scenarios, which can help assist researchers in the field to determine under which conditions they could expect to retrieve significant results."
3511	Exploratory	"A short note on climate science and climate policy, discussing planning vs acting, and the differences between decision making and regret under uncertainty and in a deterministic environment."
1677	Hypothetical	"Climate models currently provide conflicting predictions of future climate change across Central Asia. With concern over the potential for a change in water availability to impact communities and ecosystems across the region, an understanding of historical trends in precipitation is required to aid model development and assess the vulnerability of the region to future changes in the hydroclimate. Here we present a record from Lake Baikal, located in the southern Siberian region of central Asia close to the Mongolian border, which demonstrates a relationship between the oxygen isotope composition of diatom silica (_18Odiatom) and precipitation to the region over the 20th and 21st Century. From this, we suggest that annual rates of precipitation in recent times are at their lowest for the past 10,000 years and identify significant long-term variations in precipitation throughout the early to late Holocene interval. Based on comparisons to other regional records, these trends are suggested to reflect conditions across the wider Central Asian region around Lake Baikal and highlight the potential for further changes in precipitation with future climate change."
8239	Definitive	"Understanding how economic systems and ecosystems interact across space is crucial to ensure societal needs are met without compromising environmental quality. Spatially explicit economic models usually describe human activities and ensuing land-use dynamics at a resolution that this is too coarse (typically 10-1000 regions) to understand how these affect many biophysical processes, including ecosystem service supply (which requires billions of 300m or finer grid-cells). Several land-use change models exist that allocate coarse land-use changes at finer spatial scales, but there is no general, global, computationally tractable tool for downscaling to the spatial scale appropriate for understanding landscape and ecosystem change across different land-system scenarios. Here, we present a new model, the Spatial Economic Allocation Landscape Simulator (SEALS), which generates global, high resolution land-use, land-cover maps from coarse projections of land-use change. SEALS advances land-use change modeling research in several ways: it uses a novel machine-learning algorithm to empirically calibrate its parameters; it is a generalized approach that can be applied to very different types of projections within earth-economy models; and it is computationally efficient, generating global results at 300m resolution in approximately 1 hour on a laptop computer. We develop SEALS, and apply it to downscale 6 global scenarios of land-use change from the Shared Socioeconomic Pathways (SSPs) to 300m resolution, which we make publicly available, allowing researchers to project global, fine-scale changes in ecosystem services. For carbon storage and sequestration, we find that, from 2021 to 2100, the SSPs considered result in reductions in carbon storage and sequestration by 3-21%, and baseline results are 9.17% lower than conventional estimates using low-resolution inputs. Consistent with prior estimates, we find that SSPs 3 and 4, which lead to large amounts of tropical deforestation, result in the largest carbon losses, further exacerbating the climate impacts."
6212	Evidential	"Systematic and sustainable monitoring approaches capable of tracking the status and trends of keystone characteristics are critical for detecting aquatic ecosystem degradation, identifying the influence of multiple potential stressors, informing environmental protection policy and anticipating future change. At remote lake-rich landscapes, ability to implement and maintain long-term monitoring is often challenged by logistical and financial constraints. At the Peace-Athabasca Delta (PAD; northeastern Alberta, Canada), an internationally recognized remote freshwater landscape threatened by climate change and upstream industrial development (hydroelectric regulation of river flow, oil sands mining and processing), the need for an integrated aquatic ecosystem monitoring program has long been recognized to track changes to the flood regime, water balance, water quality, and contaminant deposition in the abundant shallow lakes. The remoteness and hydrological complexity of the landscape, among other factors, have hindered the implementation of such a program. In recent years, concern over aquatic ecosystem degradation has led to renewed and urgent calls by international and national governance agencies for implementation of a long-term monitoring program. Here, we report on intensive, multi-faceted research performed during 2015-2021 at 60 lakes spanning the delta’s broad hydroecological gradients to develop, evaluate, and apply a framework for integrated assessment of status and trends in water balance, water chemistry and contaminant enrichment. We present the design and approaches used, synthesize the knowledge gained from data collected during the 7-year-long research phase, and provide a foundation for a long-term aquatic ecosystem monitoring program that addresses several recommendations stemming from assessments by UNESCO and key priorities within the Wood Buffalo National Park Action Plan. We suggest the monitoring framework is readily transferable to other remote shallow lake- and pond-rich landscapes threatened by multiple potential stressors."
2749	Evidential	"Hydroclimate proxy reconstructions and paleoclimate models of the mid-Pliocene warm period provide insight into how, under a moderate greenhouse warming scenario, Earth-system feedbacks may impact regional hydroclimate. However, in the Southwestern United States there is discord between these two types of information: proxy data have been interpreted to indicate much wetter conditions, while the most recent generation of mid-Pliocene warm period climate models simulates drying. We use a water and energy balance framework to directly compare paleoclimate model output to a refined compilation of proxy records of the presence and areal extent of mid-Pliocene lakes. Within this framework, we quantify uncertainties in the proxy system model parameters and in the interpretation of available proxy records. We find that despite these significant uncertainties, most paleoclimate models simulate a regional balance between precipitation and evaporative demand that could not have sustained the extent of recorded lakes from this time. Moreover, the extensive lakes included as boundary conditions in mid-Pliocene warm period climate models are inconsistent with the regional climate simulated by those same models. This study identifies and quantifies the remaining unknowns in our picture of regional mid-Pliocene warm period hydroclimate, with implications for analyses of climate dynamics during this time."
2077	Evidential	"We present a comprehensive composite analysis of the 3D structure of blocks and its response to future climate change over North Pacific, North Atlantic, and Russia in summers and winters. Using reanalysis and two large-ensemble datasets from CESM1 and GFDL-CM3, we investigate the following: The climatology of 3D structure, physical processes governing the temperature anomaly associated with blocks, ability of GCMs to reproduce the 3D structure, and its response to RCP8.5. In reanalysis, over both ocean and land, the anomalous winds are equivalent-barotropic in the troposphere and stratosphere, and temperature anomalies are positive throughout the troposphere and negative in the lower stratosphere. The main seasonal and regional differences are that blocks are larger/stronger in winters, and over oceans, the temperature anomaly is shifted westward due to latent heating. Analyzing the temperature tendency equation shows that in all three sectors, adiabatic warming due to subsidence is the main driver of the positive temperature anomaly; however, depending on season and region, meridional thermal advection and latent heating might have leading-order contributions too. Both GCMs are found to reproduce the climatological 3D structure remarkably well, but sometimes disagree on future changes. Overall, the future summertime response is weakening of all fields (except for specific humidity), although the impact on near-surface temperature is not necessarily weakened; e.g., the blocking-driven near-surface warming over Russia intensifies. The wintertime response is strengthening of all fields, except for temperature in some cases. Responses of geopotential height and temperature are shifted westward in winters, most likely due to latent heating."
5684	Exploratory	"Electricity systems face substantial and growing climate risks which are escalating due to electrification, renewable energy intermittency, population changes, and the intensifying impacts of climate change such as extreme temperatures and weather-induced infrastructure damage. This critical review investigates climate risks to the electricity sector and scrutinizes the methodologies used to represent climate risk in long-term electricity system planning studies. We find that many studies rely on weather data and socio-economic scenarios that are inadequate to fully characterize climate risks to present and future electricity systems. We advocate for more holistic assessments that incorporate comprehensive weather data, acknowledge dynamic multi-sector interactions, and employ adaptive and robust methodologies."
2683	Exploratory	"Earth scientists have a critical role to play in communicating to the public and policy makers what we know about looming societal threats including climate change, extreme natural events, resource conflicts and the energy transition. But whilst geoscientists are being encouraged - and, increasingly, trained - to ‘go public’ with our science, what is less clear is to what extent our current geo-communications are effectively addressing the long-term planetary concerns that confront society.  In this paper we argue that scientists are the interface between the research organisations that produce knowledge and the wider public who could use that knowledge, and, in that regard, are akin to marketers in the business world. Drawing from the dominant paradigms that shape business marketing, we re-consider the prevailing models of science communication and their consequent sense of purpose. We identify three dominant approaches of marketing-led science communication: ‘make-and-sell’; ‘sense-and-respond’; and ‘guide-and-co-create’. We judge the first two to be incompatible with delivering long-term sustainability, in contrast to the emergent guide-and-co-create mode - purpose-driven, interdisciplinary, participatory, and reflexive - which we contend is best placed to tackle long-term geo-environmental concerns through having a clear wellbeing- focused objective whilst co-creating the path to achieving it.  We conclude with the contention that adopting a guide-and-co-create approach to science communications will require not only rethinking communication practice within universities but also radical institutional regime change towards universities becoming purpose-driven organisations."
1809	Evidential	"Coral reefs may provide a beneficial first line of defence against tsunami hazards, though this is currently debated. Using a fully nonlinear, Boussinesq propagation model, we examine the buffering capacity of the Great Barrier Reef against tsunamis triggered by several hypothetical sources: a series of far-field, Solomon Islands earthquake sources of various magnitudes (Mw 8.0, Mw 8.5, and Mw 9.0), a submarine landslide source that has previously been documented in the offshore geological record (i.e. the Gloria Knolls Slide), and a potential future landslide source (i.e. the Noggin Block). We show that overall, the Great Barrier Reef acts as a large-scale regional buffer due to the roughness of coral cover and the complex bathymetric features (i.e. platforms, shoals, terraces, etc.) that corals construct over thousands of years. However, the buffering effect of coral cover is much stronger for tsunamis that are higher in amplitude. When coral cover is removed, the largest earthquake scenario (Mw 9.0) exhibits up to a 31% increase in offshore wave amplitude and estimated run-up. These metrics increase even more for landslide scenarios, where they tend to double. These discrepancies can be explained by the higher bed particle velocities incited by higher-amplitude waves, which leads to greater frictional dissipation at a seabed covered by coral. At a site-specific level, shoreline orientation relative to the reef platforms also determines the degree of protectiveness against both types of tsunamis, where areas situated behind broad, shallow, coral-covered platforms benefit the most. Additionally, we find that the platforms, rather than gaps in the offshore reef structure, tend to amplify wave trains through wave focussing when coral cover is removed from simulations. Our findings have implications for future tsunami hazards along the northeastern Australian coastline, particularly as the physiological stressors imposed by anthropogenic climate change further exacerbate coral die-off and reductions in ecosystem complexity. Therefore, areas that experience a protective benefit by the Great Barrier Reef‚Äôs platforms could be disproportionately more vulnerable in the future."
7482	Hypothetical	"People alter the earth’s surface in diverse and prolific ways, from enhancing physical and chemical erosion to controlling water transport across drainage networks. These modifications are often faster, more extensive, and wholly novel when compared to natural landscape evolutionary processes. Existing literature largely portrays people as independent of a landscape’s geologic and climatic context. However, we suggest that humans are fundamentally embedded within the geomorphic system. Anthropogenic alteration of the earth’s surface results in landscapes that reflect both the socio-economic-technological settings driven by human need and the underlying climate and geology. Given that human impacts create similar novel combinations of landforms across the world, we suggest an opportunity for focused study of these “novel landforms.” Distinctly anthropogenic landscapes without natural analogues, novel landforms cannot be explained without incorporation of people as an explicit geomorphic process. We propose a unifying framework for the study of novel landforms and demonstrate the opportunities available for more systematic, generalizable research on human-coupled geomorphology."
7847	Exploratory	"The analysis of health system resilience has progressed significantly, yet there remains a wide diversity in the conceptual frameworks used. The ClimHB conceptual framework, developed in 2019, integrates two influential models: the Levesque model of healthcare access and DFID's resilience framework. Designed to study health system resilience in response to climate-induced events, the ClimHB framework uniquely positions the population as an active participant on the demand side, complementing the supply side of health services and providers. Characterised by three core dimensions – exposure, sensitivity, and adaptive capacity – this dual focus on demand and supply, and their interactions emphasises the dynamic interplay between both sides in shaping health system resilience. A workshop utilising framework analysis, and the World Café method refined the ClimHB framework by integrating empirical evidence from Haiti and Bangladesh, alongside insights from a literature review. The revised framework presents a dynamic understanding of interrelated resilience, aimed at informing decision-making across all levels of healthcare. It emphasises the importance of contextual factors, strengthens outcome linkages, and incorporates socio-economic and ecological considerations. Governance, professional awareness, and supply-side feedback loops were also emphasised. Site studies demonstrated the framework’s adaptability and ability to foster synergy between theory and implementation. However, challenges persist in operationalising the framework, particularly for policymakers, emphasising the need for validation, standardised measures, and a deeper understanding of resilience interplays. Future research should explore the framework’s implications for structural management, training, and resource allocation, addressing critical gaps in resilience research."
5686	Definitive	"Here, we show that the Last Glacial Maximum (LGM) provides a stronger constraint on equilibrium climate sensitivity (ECS), the global warming from increasing greenhouse gases, after accounting for temperature patterns. Feedbacks governing ECS depend on spatial patterns of surface temperature (“pattern effects”); hence, using the LGM to constrain future warming requires quantifying how temperature patterns produce different feedbacks during LGM cooling versus modern-day warming. Combining data assimilation reconstructions with atmospheric models, we show that the climate is more sensitive to LGM forcing because ice sheets amplify extratropical cooling where feedbacks are destabilizing. Accounting for LGM pattern effects yields a median modern-day ECS of 2.4°C, 66% range 1.7° to 3.5°C (1.4° to 5.0°C, 5 to 95%), from LGM evidence alone. Combining the LGM with other lines of evidence, the best estimate becomes 2.9°C, 66% range 2.4° to 3.5°C (2.1° to 4.1°C, 5 to 95%), substantially narrowing uncertainty compared to recent assessments."
6390	Evidential	"Westerly winds from the eastern equatorial Pacific direct moisture into the Western Cordillera of the northern tropical Andes, where subsequent orographic lifting creates the wettest regions in the world. The Choco low-level jet is emblematic of broader westerly winds in this region and is projected to weaken by the end of the 21st century, but climate models show considerable disagreement about the extent of weakening. Using contemporary observations, we demonstrate that the configuration of westerly winds in the eastern equatorial Pacific is reflected by hydrogen isotopes in precipitation (Œ¥Dp ) in Ecuador. As westerly winds strengthen, Œ¥D p increases from greater transport of enriched Œ¥D vapor from the Eastern Pacific Warm Pool. We apply this framework to a new record of reconstructed Œ¥Dp using leaf waxes in ocean sediments off the coast of Ecuador (ODP1239, 0 ‚ó¶ 40.32 0 S, 82 ‚ó¶ 4.86 0 W) that span the Plio-Pleistocene. Low Œ¥D p in the early Pliocene indicates weak westerly water vapor transport in a warmer climate state, which is attributed to a low sea surface temperature gradient between the cold tongue and off-equatorial regions in the eastern equatorial Pacific. Near the end-Pliocene (Àú3 Ma), westerly water vapor transport weakens, possibly from shifts in the Intertropical Convergence Zone, forced by high latitude Northern Hemisphere cooling. In complementary isotope-enabled climate simulations, a weak Choco jet and westerly water vapor transport in the early Pliocene are matched by a decrease in Œ¥D p and hydroclimate changes in the northern tropical Andes. Precipitation from the Choco jet can cause deadly landslides and weakened westerly winds in the early Pliocene implies a southward shift of these hazards along the Pacific coast of the northern tropical Andes in the future."
7840	Definitive	"Rapidly changing climate conditions and the increase in extreme events are posing severe challenges to human life and infrastructure, requiring sophisticated analytical capabilities for hazard prediction and disaster risk management. Earth System Data Cubes (ESDCs) have become an essential tool in Earth System Sciences (ESS) by organizing large-scale, multivariate environmental datasets into a structured, scalable and analysis-ready format. However, modern machine learning techniques are not yet being utilized to their full potential on ESDCs. This is due to the lack of proper tooling, domain-specific challenges, and high barriers of entry for practitioners. We introduce ml4xcube, an open-source Python framework designed to assist ESS domain experts in applying ML techniques on ESDCs for advanced analysis and prediction of environmental variables and impacts. Through a comprehensive suite of tools, it addresses specific challenges associated with the nature of ESS data, such as the non-uniform data distribution due to dynamic gaps, or spatio-temporal autocorrelation of environmental variables. Due to its modular architecture, it covers the complete analysis process, from data exploration, and preparation, to model development, result interpretation and evaluation. With support for distributed computing, it handles large ESDC datasets efficiently. In order to ease the adoption it includes extensive documentation and tutorial notebooks. We demonstrate ml4xcube’s capabilities through three examples, showcasing its potential and capabilities for integrating machine learning with ESDC data."
2307	Exploratory	"Solar geoengineering describes a set of proposals to deliberately alter the earth‚Äôs radiative balance to reduce climate risks. We elicit judgements on natural science research priorities for solar geoengineering through a survey and in-person discussion with 72 subject matter experts, including two thirds of all scientists with ‚â•10 publications on the topic. Experts prioritized Earth system response (33%) and impacts on society and ecosystems (27%) over the human and social dimensions (17%) and developing or improving solar geoengineering methods (15%), with most allocating no effort to weather control or counter-geoengineering. While almost all funding to date has focused on geophysical modeling and social sciences, our experts recommended substantial funding for observations (26%), perturbative field experiments (16%), laboratory research (11%) and engineering for deployment (11%). Of the specific proposals, stratospheric aerosols received the highest average priority (34%) then marine cloud brightening (17%) and cirrus cloud thinning (10%). The views of experts with ‚â•10 publications were generally consistent with experts with <10 publications, though when asked to choose the radiative forcing for their ideal climate scenario only 40% included solar geoengineering compared to 70% of experts with <10 publications. This suggests that those who have done more solar geoengineering research are less supportive of its use in climate policy. We summarize specific research recommendations and challenges that our experts identified, the most salient of which were fundamental uncertainties around key climate processes, novel challenges related to solar geoengineering as a design problem, and the challenges of public and policymaker engagement."
2793	Hypothetical	"During the late Eocene to the early Oligocene, marine records document a globally congruent record of declining carbon dioxide concentrations, Antarctic icesheet growth, and associated reorganisation of the global climate system. In contrast, the few existing terrestrial records demonstrate high heterogeneity of environmental change and are difficult to reconcile with those of the oceanic realm. Global drivers for climatic change are particularly difficult to disentangle from regional ones, especially those caused by the complex tectonic evolution of the Tibetan region and its influence on the Asian monsoon system and vegetation. Here, we reconstruct the climatic and environmental history from the late Eocene into the early Oligocene at L√ºhe Basin, Yunnan, China, a key sedimentary repository along the SE margin of the Tibetan Plateau and an important region for assessing Asian monsoon changes. We investigate a 340-m long section via a multi-proxy approach and climate model simulations. The organic geochemical proxies, via n-alkanes, terpenoids, and hopanes, suggest that thermally immature sediments were deposited in a terrestrial flood plain basin that was primarily occupied by gymnosperms and angiosperms. Branched glycerol diakyl glycerol tetraethers indicate relatively stable temperatures (ca. 10 ¬∞C) throughout the section, including across the Eocene-Oligocene boundary. This temperature, cooler than the modern-day average for this site (ca. 15 ¬∞C), suggests that this area has not undergone significant uplift since the Oligocene. To further contextualize our data, we tested a suite of climate model simulations with varying pCO2, paleogeography, and Tibetan topography across the Eocene-Oligocene boundary. This data-model comparison suggests that a response to regional factors might explain the absence of a pronounced cooling at L√ºhe across the Eocene-Oligocene boundary, supporting the emerging picture that the global expression of the EOT in terrestrial environments is more complex than indicated by the marine record."
6506	Evidential	"Climate change influences both average states and extremes in temperatures and precipitation. Southeast Asia, one of the most vulnerable regions worldwide to floods and heatwaves, indicates an escalation of the possibility of severe climate extremes. Extreme precipitation events can bring increasing floods, leading to considerable damage to property and human well-being. However, droughts also occur in Southeast Asia due to changing precipitation patterns in different regions. In big cities, such damages and risks are highly influential, given the large population density and the proximity to the coast or rivers. Global Earth system models predict the average trends and extremes of the climate system, including record-shattering extreme events that have exceeded previous records. I use the recently released Coupled Model Intercomparison Project Phase 6 (CMIP6), a multi-model large ensemble of climate predictions under different scenarios, to investigate changes in climate conditions in ten highly populated Southeast Asian cities. I first evaluated the CMIP6 simulations in the present day (2005-2014) in the ten cities and found good consistency in temperature and precipitation. Then, I examine changes in the mean, minimum, and maximum temperature and precipitation on an annual, monthly, and daily basis, respectively, under the high-emission SSP5-8.5 scenario. Furthermore, in the late century, annual maximum temperatures hit more than 40 °C in Bangkok, Chiang Mai, and Vientiane. Cities in our study are projected to experience 5-6 °C increases in temperature from November to April, indicating significant changes in the seasonal cycle. Precipitation increases significantly from May to October in most large cities in our study, except for Johor Bahru, Malaysia, where some summer precipitation reductions are expected. Yangon, in particular, is projected to increase more than 4 millimeters per day in July, indicating a very high challenge from flooding as a city facing flood risk every year at present. In summary, our results indicate significant changes in the mean and extreme states of temperature and precipitations in Southeast Asia. Based on these, I identified major physical risks of climate change among the ten cities. Decision-makers should build resilience to these risks to avoid significant damage. Yukiko Hirabayashi et al. (2013) discovered that the risks of floods increase due to the degree of warming. Increasing floods might lead to damage to households and other organisms. Moreover, a greater incidence of climate change, such as droughts, in Southeast Asia is caused by decreasing precipitation in regions (Teerachai Amnuaylojaroen and Pavinee Chanvichit (2019)). This investigation particularly utilizes CMIP6 model simulations to predict the future pattern of climate extremes based on historical and present statistics. CMIP6 performs well in reproducing the climatological spatial distribution of temperature and precipitation, with better performance for temperature than precipitation to predict near future and future climate extremes is that it (Yang et al. for China). With large-ensemble data for climate extremes, CMIP6 can predict more precise climate extremes. This model is necessary for research about extreme climate, as it addresses the climate system's natural variability in different regions with different topographic features."
5565	Evidential	"Kavre district, Nepal, is highly vulnerable to climate change impacts, including increases in erratic rainfall, drought, floods, and landslides. As gender roles, culture, age, physical and physiological characteristics increase, mainly Nepalese women's and children's, health risks associated with climate change and air pollution, listening to and learning from women is critical. This study explores women's perspectives and lived experiences concerning climate change, consequent adverse impacts on agriculture and health, and ongoing adaptation and mitigation strategies. Assessing perspectives and lived experiences related to climate change can offer opportunities to explore understanding, local beliefs, experiences with adverse impacts and adaptation. We used a descriptive qualitative approach. An equal number of focus group discussions (FGDs, n=8) and key-informant interviews (KIIs, n=8) were conducted. Purposive and snowball sampling were used to recruit participants. Four research assistants with public health backgrounds and climate change training were employed to assist with this work. All interviews were conducted in the Nepali language using an interview guide. All KIIs and FGDs were audio-recorded and transcribed verbatim in Nepali. Data were analyzed in NVivo 1.7 using content analysis. Forty-two of the 48 participants identified as women. The largest proportion of participants was aged greater than or equal to 50 years (18/48), had no formal education (21/48), and were either older women (>55 years) (13/48) or mothers of children younger than five (11/48). Three main topical areas emerged from the FGDs and KIIs: (i) the winds of change, (ii) the unpredictability of weather, and (iii) acting locally. The study provides insights into how women and children in rural communities in a Nepali hill district experience, adapt and mitigate climate change impacts. These findings can help inform the development of interventions to better address women's and children's needs and concerns, essential to promoting well-being and reducing impacts exacerbated by climate change."
4852	Evidential	"Water scarcity is a major global problem with the potential to impact socioeconomic development and the environment. Currently, mitigating issues related to the lack of water has become an aim for the public and private sectors. Water scarcity can be estimated by the ratio between water use (withdrawal or consumption) and water availability (a minimum discharge), named Water Stress Index (WSI). But some uncertainties can influence the perception of water scarcity, such as population growth, land cover, climate changes, uncontrolled water use, and the scale at which the WSI is evaluated. To improve the knowledge about water management in two basins in eastern Legal Amazon, We estimated WSI at unit-catchments scale from MGB hydrologic model, water use data, and climate change projections. Our results showed a safe water situation in most parts of the basins, but first-order unit-catchments need more attention due to high WSI values being able to compromise downstream water use."
6044	Exploratory	"Historical weather records from Europe indicate that the Earth experienced substantial climate variability, which caused, for instance, the Little Ice Age and the global crisis in the period between the 14th and 19th centuries. However, it is still unclear how global this climate variability was because of the scarce meteorological data availability in other regions including East Asia, especially around the 17th century. In this context, Seungjeongwon Ilgi, a daily record of the Royal Secretariat of the Joseon Dynasty of Korea, is a precious source of historical meteorological records for the Korean Peninsula, as it covers 288 years of weather observations made during 1623-1910. We used the digital database of Seungjeongwon Ilgi to construct a machine-readable weather condition dataset. To this end, we extracted valid weather information from the original weather description text and compiled them into predefined weather categories. Additionally, we attempted to improve the usability of the dataset by converting the reported dates in the traditional calendar system to those in the Gregorian calendar. Finally, we outlined the promising implications of this dataset for meteorological and climatological studies, while describing the limitations of the dataset. Overall, future studies focusing on the climate and weather of the past could use this meteorological database for investigating long-term climate variability. Our datasets are publicly available at 10.5281/zenodo.8142701."
1520	Evidential	"Carbon capture and storage (CCS) can help nations meet their Paris CO2 reduction commitments cost-effectively. However, lack of confidence in geologic CO2 storage security remains a barrier to CCS implementation. Here we present a numerical program that calculates CO2 storage security and leakage to the atmosphere over 10,000 years. This combines quantitative estimates of geological subsurface CO2 retention, and of surface CO2 leakage. We calculate that realistically well-regulated storage in regions with moderate well densities has a 50% probability that leakage remains below 0.0008% per year, with over 98% of the injected CO2 retained in the subsurface over 10,000 years. An unrealistic scenario, where CO2 storage is inadequately regulated, estimates that more than 78% will be retained over 10,000 years. Our modelling results suggest that geological storage of CO2 can be a secure climate change mitigation option, but we note that long-term behaviour of CO2 in the subsurface remains a key uncertainty."
5902	Evidential	"The Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC, 2019--2020), a year-long drift with the Arctic sea ice, has provided the scientific community with an unprecedented, multidisciplinary dataset from the Eurasian Arctic Ocean, covering high atmosphere to deep ocean across all seasons. However, the heterogeneity of data and the superposition of spatial and temporal variability, intrinsic to a drift campaign, complicate the interpretation of observations. In this study, we have compiled a quality-controlled physical hydrographic dataset with best spatio-temporal coverage and derived core parameters, including the mixed layer depth, heat fluxes over key layers, and friction velocity. We provide a comprehensive and accessible overview of the ocean conditions encountered along the MOSAiC drift, discuss their interdisciplinary implications, and compare common ocean climatologies to these new data. Our results indicate that, for the most part, ocean variability was dominated by regional rather than seasonal signals, carrying potentially strong implications for ocean biogeochemistry, ecology, sea ice, and even atmospheric conditions. Near-surface ocean properties were strongly influenced by the relative position of sampling, within or outside the river-water influenced Transpolar Drift, and seasonal warming and meltwater input. Ventilation down to the Atlantic Water layer in the Nansen Basin allowed for a stronger connectivity between subsurface heat and the sea ice and surface ocean via elevated upward heat fluxes. The Yermak Plateau and Fram Strait regions were characterized by heterogeneous water mass distributions, energetic ocean currents, and stronger lateral gradients in surface water properties in frontal regions. Together with the presented results and core parameters, we offer context for interdisciplinary research, fostering an improved understanding of the complex, coupled Arctic System."
7328	Exploratory	"Glacier volume in the Himalaya is projected to shrink by 53–70% during this century due to climate change. However, the impact of changes in precipitation amount and distribution on future glacier change remains uncertain because mesoscale meteorology is not represented in current models that project glacier change. We explored the combined effects of past and future changes in air temperature and precipitation amount and distribution on the evolution of Khumbu Glacier in the Everest region of Nepal—a benchmark glacier in the monsoon-influenced Nepal Himalaya—using a climate-glacier modelling approach that forces an ice-dynamical glacier evolution model with a surface mass balance forcing that includes mesoscale meteorological variables derived from downscaling of Regional Climate Model outputs. Our simulations show that historical warming during the late Holocene has committed Khumbu Glacier to future volume loss of 10–23% during this century. Under moderate future warming (RCP4.5) from the present day, Khumbu Glacier could lose 70% volume by 2100 CE due to increasing air temperatures. However, the projected increase in precipitation in tandem with climate warming could offset half of this loss, such that the total decrease in glacier volume by 2100 CE compared to the present day is only 34%. Extreme future warming (RCP8.5) will not be compensated by  changes in precipitation but will instead result in substantial ablation above 6,000 m, causing the highest glacier on Earth to vanish between 2160–2260 CE."
8588	Hypothetical	"Addressing the climate crisis is an urgent global priority, yet the healthcare sector continues to face significant challenges in implementing long-term green solutions. The sector accounts for 4.4% of global carbon emissions, with an even greater impact of 7% in the Netherlands. The latest Dutch report- Barometer Groene OK- proposes ten key measures to reduce the healthcare carbon footprint, including a shift from disposable to reusable materials. Although reusable instruments are often promoted as a sustainable alternative, their environmental impact within healthcare is contentious due to resource-intensive sterilization procedures. This critical commentary evaluates the environmental implications of reusable versus disposable surgical instruments, drawing on insights from the existing literature. Although further research is necessary, the initial findings suggest that, under current sterilization practices, disposable instruments may still have a lower environmental impact. At present, the assumption that reusable instruments are inherently more sustainable is overly simplistic. The adoption of sustainable packaging and the optimization of sterilization processes are essential steps to significantly reduce the carbon footprint of reusable instruments; however, these advancements may require several years to develop and to achieve widespread implementation. Switching prematurely to reusable surgical instruments can inadvertently increase the environmental footprint of the sector. Instead, a gradual transition - emphasising sustainable manufacturing of disposable instruments - alongside advances in sterilisation procedures - offers a more balanced and effective pathway toward sustainability in healthcare."
7193	Exploratory	"Examining the spatiotemporal dynamics of meteorological variables in the context of changing climate, particularly in countries where rainfed agriculture, and hydropower project are predominant, is vital to assess climate-induced change. CORDEX Africa has been developed to forecast Africa's climate variation and variabilities. the RCA4 regional climate model performance of CORDEX Africa domains have not been evaluated yet. Therefore, this finding is aimed to evaluate RCA4 CORDEX Africa RCMs performance in the Gilgal Gibe Watershed, Omo basin, Ethiopia. The observed rainfall and temperature data for five stations obtained from National Metrological Agent were used for bias correction of the RCMs. First the accuracy of simulation results was evaluated using as suite of statistical measures such as Bias, Root Mean Squared Error (RMSE) and correlation coefficient, and the result was found that the performance of model is satisfactory. After evaluating performance model, the data have been analyzed using coefficient of variation, anomaly index and precipitation concentration index. Furthermore, Mann-Kendell test was used to detect the time series trend. the result revealed that there is non-significantly declining of trend for annual in all stations: -0.0101cm/year, :0.0044cm/year: -0.00441cm/year, 0.0057cm/year, and -0.0939cm/year for Dedo, Assendabo, Sekoru, Omonad and Jimma, respectively. and for maximum and minimum temperature the result has shown that there is significant increasing trend in annually. lastly future climate change (2025-2050) have been investigated, and 60% of stations have shown decrease in annual rainfall under RCP4.5, and RCP8.5 scenario. where temperature of study area has shown that there is increasing monthly maximum and minimum temperature in all stations under RCP4.5, and RCP8.5 scenario."
